Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.447849	0.802109	45.282770	74.025974	
0.001000	1.193676	0.716321	52.953224	73.826174	
0.001000	1.123088	0.640017	54.961681	76.723277	
0.001000	1.091360	0.607831	56.177326	77.822178	
0.001000	1.064040	0.569627	56.752114	78.921079	
0.001000	1.042572	0.541302	57.610994	81.018981	
0.001000	1.023949	0.532320	58.417019	81.118881	
0.001000	1.017001	0.524092	58.443446	81.618382	
0.001000	0.997346	0.501626	59.295719	82.517483	
0.001000	0.987057	0.475334	59.936575	82.817183	
0.001000	0.973611	0.476651	60.088531	83.116883	
0.001000	0.966579	0.461343	60.491543	84.015984	
0.001000	0.956176	0.460554	60.669926	83.716284	
0.001000	0.942684	0.453659	61.026691	84.015984	
0.001000	0.941100	0.425245	61.568446	84.815185	
0.000100	0.925383	0.426642	61.839323	84.415585	
0.000100	0.929246	0.431880	62.176268	84.415585	
0.000100	0.929665	0.429645	61.654334	84.815185	
0.000100	0.922232	0.430938	61.905391	84.215784	
0.000100	0.920836	0.437028	61.845930	84.215784	
0.000100	0.919166	0.446162	62.632135	84.215784	
0.000100	0.921698	0.435735	62.354651	84.215784	
0.000100	0.919082	0.438195	62.024313	83.816184	
0.000100	0.921209	0.439047	61.991279	84.515485	
0.000100	0.920435	0.428472	62.057347	84.315684	
0.000010	0.917041	0.433448	62.321617	83.716284	
0.000010	0.917986	0.434153	62.044133	84.215784	
0.000010	0.920125	0.431140	61.925211	83.916084	
0.000010	0.918990	0.430045	62.222516	83.916084	
0.000010	0.912860	0.434474	62.579281	84.415585	
