Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.868993	0.629351	69.011758	78.021978	
0.001000	0.596316	0.538642	77.176642	79.920080	
0.001000	0.528631	0.471775	79.713304	83.016983	
0.001000	0.494096	0.453152	80.935394	83.616384	
0.001000	0.454616	0.479705	82.500991	81.918082	
0.001000	0.429857	0.431890	83.260669	84.515485	
0.001000	0.411317	0.418066	84.059982	85.314685	
0.001000	0.386868	0.412410	85.130136	85.114885	
0.001000	0.359375	0.398115	85.889814	85.414585	
0.001000	0.342353	0.394397	86.609856	85.014985	
0.001000	0.333175	0.389863	87.032633	85.714286	
0.001000	0.310859	0.418141	88.082970	84.915085	
0.001000	0.297801	0.400246	88.353812	85.114885	
0.001000	0.280166	0.434167	89.126701	86.513487	
0.001000	0.277076	0.382719	88.981371	85.714286	
0.000100	0.239204	0.341934	91.029198	87.812188	
0.000100	0.227365	0.358012	91.399128	87.612388	
0.000100	0.220305	0.357360	91.729423	87.212787	
0.000100	0.217312	0.364035	91.689787	88.111888	
0.000100	0.219692	0.342741	91.511428	88.211788	
0.000100	0.212663	0.347242	91.887964	87.912088	
0.000100	0.211357	0.353787	91.815299	88.311688	
0.000100	0.210344	0.357327	92.000264	87.712288	
0.000100	0.208145	0.353562	92.105959	88.111888	
0.000100	0.204899	0.357218	92.152200	88.311688	
0.000010	0.204740	0.368456	92.224865	87.912088	
0.000010	0.196336	0.351206	92.574977	88.011988	
0.000010	0.194922	0.352098	92.436253	88.011988	
0.000010	0.198415	0.352835	92.370194	88.211788	
0.000010	0.199653	0.358985	92.469283	87.812188	
