Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.694547	0.744162	71.600000	62.666666	
0.001000	0.439823	0.771348	82.327273	61.333333	
0.001000	0.389749	0.742988	84.654545	66.666666	
0.001000	0.362091	0.597372	85.890909	70.666666	
0.001000	0.336784	0.568394	86.654545	73.333333	
0.001000	0.310114	0.623183	87.745454	71.333334	
0.001000	0.296117	0.597093	88.436364	70.666666	
0.001000	0.296276	0.610344	88.600000	72.000000	
0.001000	0.275620	0.638590	88.927273	73.333333	
0.001000	0.258687	0.540207	89.909091	72.666667	
0.001000	0.249220	0.628672	90.054545	73.333333	
0.001000	0.233525	0.441417	90.781818	79.999999	
0.001000	0.237005	0.586767	90.818182	75.333333	
0.001000	0.227207	0.558612	91.181818	76.000000	
0.001000	0.200096	0.592811	91.854545	75.333334	
0.000100	0.189696	0.510485	92.200000	79.333333	
0.000100	0.177116	0.531134	92.909091	78.666666	
0.000100	0.177287	0.525026	93.545454	79.333333	
0.000100	0.172804	0.522567	93.181818	79.999999	
0.000100	0.169875	0.532464	93.618182	77.999999	
0.000100	0.174690	0.499003	93.127273	81.333333	
0.000100	0.175875	0.529451	93.036364	79.333333	
0.000100	0.165816	0.539275	93.800000	78.666666	
0.000100	0.160259	0.506800	94.145454	79.999999	
0.000100	0.163983	0.511324	93.690909	80.666666	
0.000010	0.165525	0.498920	93.509091	82.000000	
0.000010	0.167056	0.527324	93.381818	79.999999	
0.000010	0.155879	0.511397	94.272727	79.999999	
0.000010	0.166668	0.503421	93.581818	81.333333	
0.000010	0.167248	0.496934	93.527273	81.333333	
