Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.965945	0.808562	51.927273	64.666667	
0.001000	0.875801	0.799249	58.254545	60.666666	
0.001000	0.862196	0.706336	59.218182	71.333333	
0.001000	0.839543	0.766906	61.363636	70.000000	
0.001000	0.811683	0.692473	62.381818	71.333333	
0.001000	0.804262	0.687404	62.345455	73.999999	
0.001000	0.803314	0.658684	62.545455	76.000000	
0.001000	0.781061	0.639470	64.472727	78.000000	
0.001000	0.774189	0.695265	64.418182	72.666667	
0.001000	0.756695	0.666250	65.072727	70.666667	
0.001000	0.737926	0.630002	65.890909	76.000000	
0.001000	0.734560	0.586462	66.145455	78.666666	
0.001000	0.730578	0.625148	66.309091	74.666667	
0.001000	0.718991	0.664785	67.381818	74.666666	
0.001000	0.700201	0.623939	69.036364	78.666666	
0.000100	0.663804	0.582246	70.818182	77.333333	
0.000100	0.679763	0.577330	69.636364	76.000000	
0.000100	0.675050	0.589898	70.163636	77.333333	
0.000100	0.663489	0.584223	70.490909	76.666667	
0.000100	0.655201	0.589069	71.454545	77.333334	
0.000100	0.666199	0.607098	70.636364	76.000000	
0.000100	0.656318	0.618571	70.636364	75.333333	
0.000100	0.652149	0.596742	70.781818	76.666666	
0.000100	0.658954	0.590162	71.090909	76.000000	
0.000100	0.655017	0.584540	71.200000	76.666667	
0.000010	0.647547	0.597375	71.381818	75.333334	
0.000010	0.640202	0.588330	71.854545	76.666667	
0.000010	0.633917	0.590847	72.090909	76.666667	
0.000010	0.645196	0.584579	71.654545	77.333334	
0.000010	0.639913	0.601114	71.854545	74.000000	
