Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.927182	0.939329	59.581818	55.333333	
0.001000	0.703502	0.912286	72.581818	53.333333	
0.001000	0.616597	0.843464	75.781818	59.333334	
0.001000	0.571929	0.825705	76.945455	59.333333	
0.001000	0.528376	0.792856	78.818182	64.666666	
0.001000	0.496324	0.779774	79.836364	64.000000	
0.001000	0.488008	0.744368	80.745455	66.666666	
0.001000	0.466569	0.719427	81.272727	65.999999	
0.001000	0.449094	0.698674	81.872727	69.333333	
0.001000	0.441796	0.706231	81.745455	66.666667	
0.001000	0.428075	0.675199	82.563636	70.666666	
0.001000	0.407266	0.683442	83.581818	70.000000	
0.001000	0.409588	0.652934	83.781818	73.333333	
0.001000	0.395326	0.674362	84.127273	69.333333	
0.001000	0.389522	0.640019	84.127273	73.333334	
0.000100	0.383879	0.639992	83.963636	72.666666	
0.000100	0.376562	0.650246	85.218182	71.999999	
0.000100	0.371061	0.631458	85.490909	74.666667	
0.000100	0.390706	0.630572	84.509091	73.999999	
0.000100	0.375897	0.635530	85.181818	73.999999	
0.000100	0.368835	0.630131	85.400000	74.666666	
0.000100	0.369480	0.653178	85.163636	71.333333	
0.000100	0.367075	0.638183	85.327273	71.999999	
0.000100	0.367266	0.635049	85.545455	71.999999	
0.000100	0.372071	0.633998	84.836364	71.999999	
0.000010	0.369523	0.628676	85.054545	73.333333	
0.000010	0.360454	0.624277	86.072727	73.333333	
0.000010	0.361345	0.631686	85.036364	71.999999	
0.000010	0.369850	0.626762	84.745454	73.999999	
0.000010	0.371712	0.624327	84.945455	73.333333	
