"model","metric","group","n","mean","std","ci95_low","ci95_high"
"resnet18","macro_recall","Controlnet","5","0.6869352869352869","0.030723894347631564","0.6487865334392167","0.7250840404313572"
"resnet18","macro_recall","DFMGAN","5","0.6825641025641025","0.028149229185439793","0.6476122181073551","0.7175159870208498"
"resnet18","macro_recall","Derm-T2IM","5","0.7051282051282051","0.0426370759178988","0.6521872829722694","0.7580691272841408"
"resnet18","macro_recall","DreamBooth","5","0.6552625152625152","0.038729573630576525","0.6071733980196464","0.703351632505384"
"resnet18","macro_recall","LesionGen","5","0.6915018315018314","0.046122551425526875","0.6342331198914529","0.7487705431122099"
"resnet18","macro_recall","Siamese","5","0.6735531135531134","0.007622510249141451","0.6640885170008153","0.6830177101054116"
"resnet18","macro_recall","T2I-Adapter","5","0.6799023199023198","0.003769909239944251","0.6752213593225852","0.6845832804820543"
"resnet18","macro_recall","baseline","5","0.6957020757020758","0.017540267956011796","0.6739229564622488","0.7174811949419028"
"resnet18","macro_recall","flow","5","0.7083028083028083","0.01048355943036183","0.6952857499850985","0.7213198666205182"
"resnet50","accuracy","ArSDM","5","0.7973333333333332","0.013824294235551812","0.7801682048804727","0.8144984617861938"
"resnet50","accuracy","Controlnet","5","0.8133333333333332","0.009428090415820616","0.8016268128921988","0.8250398537744676"
"resnet50","accuracy","DFMGAN","5","0.8106666666666668","0.01920648038785058","0.786818671436866","0.8345146618964675"
"resnet50","accuracy","Derm-T2IM","5","0.8","0.012472191289246462","0.7845137290974321","0.815486270902568"
"resnet50","accuracy","DreamBooth","5","0.752","0.019663841605003507","0.7275841158126858","0.7764158841873142"
"resnet50","accuracy","LesionGen","5","0.8160000000000001","0.0036514837167010697","0.811466084128945","0.8205339158710551"
"resnet50","accuracy","Siamese","5","0.7933333333333333","0.008164965809277266","0.7831951892413891","0.8034714774252776"
"resnet50","accuracy","T2I-Adapter","5","0.8146666666666667","0.007302967433402202","0.8055988349245565","0.8237344984087768"
"resnet50","accuracy","baseline","5","0.836","0.015347819244295123","0.8169431653934198","0.8550568346065801"
"resnet50","accuracy","flow","5","0.8213333333333332","0.018499249234015455","0.7983634815656576","0.8443031851010089"
"resnet50","balanced_accuracy","ArSDM","5","0.7417826617826618","0.019263862836654804","0.7178634168320521","0.7657019067332715"
"resnet50","balanced_accuracy","Controlnet","5","0.7527716727716728","0.01483966125701226","0.7343457996433014","0.7711975459000442"
"resnet50","balanced_accuracy","DFMGAN","5","0.7558974358974359","0.024243470436555243","0.7257951914648478","0.7859996803300239"
"resnet50","balanced_accuracy","Derm-T2IM","5","0.7346520146520147","0.026928738340296784","0.7012155697378187","0.7680884595662106"
"resnet50","balanced_accuracy","DreamBooth","5","0.6896703296703297","0.03075912677872726","0.6514778293329987","0.7278628300076607"
"resnet50","balanced_accuracy","LesionGen","5","0.7573137973137973","0.007044129487911939","0.7485673553299715","0.7660602392976231"
"resnet50","balanced_accuracy","Siamese","5","0.7397557997557997","0.010821060893165736","0.7263196780223852","0.7531919214892143"
"resnet50","balanced_accuracy","T2I-Adapter","5","0.7442490842490843","0.01198871496810348","0.7293631284884636","0.759135040009705"
"resnet50","balanced_accuracy","baseline","5","0.78","0.02432021728443946","0.7498024617694186","0.8101975382305815"
"resnet50","balanced_accuracy","flow","5","0.7679609279609279","0.02768774740485298","0.7335820488169621","0.8023398071048936"
"resnet50","macro_auc_ovr","ArSDM","5","0.9054844435399991","0.00444332801969442","0.8999673231057346","0.9110015639742637"
"resnet50","macro_auc_ovr","Controlnet","5","0.9162634649301316","0.009617575487865335","0.9043216676968422","0.9282052621634209"
"resnet50","macro_auc_ovr","DFMGAN","5","0.9212805137249582","0.010042322572491214","0.9088113233283468","0.9337497041215697"
"resnet50","macro_auc_ovr","Derm-T2IM","5","0.9031578483245151","0.007934942580113995","0.8933053157949734","0.9130103808540567"
"resnet50","macro_auc_ovr","DreamBooth","5","0.8840351603129382","0.013250671808351846","0.867582278176494","0.9004880424493823"
"resnet50","macro_auc_ovr","LesionGen","5","0.9080119386786054","0.0045820452433525055","0.9023225780617938","0.913701299295417"
"resnet50","macro_auc_ovr","Siamese","5","0.8978884592773483","0.005934555535292296","0.890519735323835","0.9052571832308616"
"resnet50","macro_auc_ovr","T2I-Adapter","5","0.9315331931443044","0.007087630713846239","0.9227327372543582","0.9403336490342505"
"resnet50","macro_auc_ovr","baseline","5","0.9255908063130285","0.007634275614725346","0.9161116011298591","0.9350700114961978"
"resnet50","macro_auc_ovr","flow","5","0.924974517252295","0.010223849437053727","0.9122799314832495","0.9376691030213404"
"resnet50","macro_f1","ArSDM","5","0.7520381392599774","0.019950859388754186","0.7272658754237358","0.7768104030962191"
"resnet50","macro_f1","Controlnet","5","0.7686203986570154","0.011501215892786144","0.7543397529473739","0.7829010443666569"
"resnet50","macro_f1","DFMGAN","5","0.7728828906136654","0.024484525226595544","0.7424813371266898","0.803284444100641"
"resnet50","macro_f1","Derm-T2IM","5","0.7458413119466245","0.02562351491698999","0.7140255159667609","0.7776571079264881"
"resnet50","macro_f1","DreamBooth","5","0.7019353480484454","0.028999310891104656","0.6659279477422423","0.7379427483546485"
"resnet50","macro_f1","LesionGen","5","0.7720653663114315","0.004944883565707567","0.765925482412583","0.7782052502102801"
"resnet50","macro_f1","Siamese","5","0.7496586719871153","0.013012516380500746","0.7335014988714108","0.7658158451028199"
"resnet50","macro_f1","T2I-Adapter","5","0.7620500077356488","0.014567007812561927","0.7439626785732376","0.78013733689806"
"resnet50","macro_f1","baseline","5","0.7937495611796568","0.023576911815948554","0.7644749585889685","0.823024163770345"
"resnet50","macro_f1","flow","5","0.7767475807223791","0.02749696302709504","0.7426055916716952","0.8108895697730631"
"resnet50","macro_precision","ArSDM","5","0.7777582982373951","0.0203073225895661","0.7525434268780208","0.8029731695967693"
"resnet50","macro_precision","Controlnet","5","0.8083891621916731","0.008655882640431836","0.797641464344372","0.8191368600389742"
"resnet50","macro_precision","DFMGAN","5","0.8126814045254189","0.024871078149726406","0.7817998821903913","0.8435629268604465"
"resnet50","macro_precision","Derm-T2IM","5","0.7903190947421537","0.03487446904873426","0.7470167220678687","0.8336214674164386"
"resnet50","macro_precision","DreamBooth","5","0.7265497427348839","0.019502440654580993","0.7023342642969852","0.7507652211727827"
"resnet50","macro_precision","LesionGen","5","0.8048858386681672","0.0065546079293814195","0.7967472179799133","0.8130244593564211"
"resnet50","macro_precision","Siamese","5","0.7691112512729262","0.0231315810356249","0.7403895998794578","0.7978329026663946"
"resnet50","macro_precision","T2I-Adapter","5","0.8226968344957687","0.022154117894471373","0.7951888638942417","0.8502048050972957"
"resnet50","macro_precision","baseline","5","0.8245769768530351","0.016184727668159836","0.8044809831867487","0.8446729705193216"
"resnet50","macro_precision","flow","5","0.8047991999457199","0.02341328109483102","0.7757277717304434","0.8338706281609964"
"resnet50","macro_recall","ArSDM","5","0.7417826617826618","0.019263862836654804","0.7178634168320521","0.7657019067332715"
"resnet50","macro_recall","Controlnet","5","0.7527716727716728","0.01483966125701226","0.7343457996433014","0.7711975459000442"
"resnet50","macro_recall","DFMGAN","5","0.7558974358974359","0.024243470436555243","0.7257951914648478","0.7859996803300239"
"resnet50","macro_recall","Derm-T2IM","5","0.7346520146520147","0.026928738340296784","0.7012155697378187","0.7680884595662106"
"resnet50","macro_recall","DreamBooth","5","0.6896703296703297","0.03075912677872726","0.6514778293329987","0.7278628300076607"
"resnet50","macro_recall","LesionGen","5","0.7573137973137973","0.007044129487911939","0.7485673553299715","0.7660602392976231"
"resnet50","macro_recall","Siamese","5","0.7397557997557997","0.010821060893165736","0.7263196780223852","0.7531919214892143"
"resnet50","macro_recall","T2I-Adapter","5","0.7442490842490843","0.01198871496810348","0.7293631284884636","0.759135040009705"
"resnet50","macro_recall","baseline","5","0.78","0.02432021728443946","0.7498024617694186","0.8101975382305815"
"resnet50","macro_recall","flow","5","0.7679609279609279","0.02768774740485298","0.7335820488169621","0.8023398071048936"
