"group","model","seed","metric","value"
"ArSDM","resnet50","7777","balanced_accuracy","0.7372405372405373"
"ArSDM","resnet50","7777","macro_auc_ovr","0.9015269298602632"
"ArSDM","resnet50","7777","macro_f1","0.7454114313870411"
"ArSDM","resnet50","7777","macro_precision","0.7801745122270907"
"ArSDM","resnet50","7777","macro_recall","0.7372405372405373"
"Controlnet","efficientnet_b0","42","accuracy","0.74"
"Controlnet","efficientnet_b0","42","balanced_accuracy","0.6772893772893772"
"Controlnet","efficientnet_b0","42","macro_auc_ovr","0.8734702437480215"
"Controlnet","efficientnet_b0","42","macro_f1","0.688963249970647"
"Controlnet","efficientnet_b0","42","macro_precision","0.7252271869465493"
"Controlnet","efficientnet_b0","42","macro_recall","0.6772893772893772"
"Controlnet","efficientnet_b0","123","accuracy","0.76"
"Controlnet","efficientnet_b0","123","balanced_accuracy","0.6937728937728939"
"Controlnet","efficientnet_b0","123","macro_auc_ovr","0.8804662415773526"
"Controlnet","efficientnet_b0","123","macro_f1","0.7033249276174466"
"Controlnet","efficientnet_b0","123","macro_precision","0.7373737373737373"
"Controlnet","efficientnet_b0","123","macro_recall","0.6937728937728939"
"Controlnet","efficientnet_b0","2024","accuracy","0.7466666666666667"
"Controlnet","efficientnet_b0","2024","balanced_accuracy","0.6815628815628815"
"Controlnet","efficientnet_b0","2024","macro_auc_ovr","0.8697434766879212"
"Controlnet","efficientnet_b0","2024","macro_f1","0.6949093112422274"
"Controlnet","efficientnet_b0","2024","macro_precision","0.7392562192835791"
"Controlnet","efficientnet_b0","2024","macro_recall","0.6815628815628815"
"Controlnet","efficientnet_b0","3407","accuracy","0.76"
"Controlnet","efficientnet_b0","3407","balanced_accuracy","0.6905982905982905"
"Controlnet","efficientnet_b0","3407","macro_auc_ovr","0.8770183828517162"
"Controlnet","efficientnet_b0","3407","macro_f1","0.7005793891537065"
"Controlnet","efficientnet_b0","3407","macro_precision","0.7461700336700336"
"Controlnet","efficientnet_b0","3407","macro_recall","0.6905982905982905"
"Controlnet","efficientnet_b0","7777","accuracy","0.7666666666666667"
"Controlnet","efficientnet_b0","7777","balanced_accuracy","0.6843711843711843"
"Controlnet","efficientnet_b0","7777","macro_auc_ovr","0.8789233708678154"
"Controlnet","efficientnet_b0","7777","macro_f1","0.7001617805088302"
"Controlnet","efficientnet_b0","7777","macro_precision","0.7793607984156764"
"Controlnet","efficientnet_b0","7777","macro_recall","0.6843711843711843"
"Controlnet","resnet18","42","accuracy","0.7733333333333333"
"Controlnet","resnet18","42","balanced_accuracy","0.7123321123321124"
"Controlnet","resnet18","42","macro_auc_ovr","0.8963600596933929"
"Controlnet","resnet18","42","macro_f1","0.7256798623063684"
"Controlnet","resnet18","42","macro_precision","0.7566017316017316"
"Controlnet","resnet18","42","macro_recall","0.7123321123321124"
"Controlnet","resnet18","123","accuracy","0.7933333333333333"
"Controlnet","resnet18","123","balanced_accuracy","0.7078144078144079"
"Controlnet","resnet18","123","macro_auc_ovr","0.9038590421923756"
"Controlnet","resnet18","123","macro_f1","0.727936031984008"
"Controlnet","resnet18","123","macro_precision","0.7911184210526315"
"Controlnet","resnet18","123","macro_recall","0.7078144078144079"
"Controlnet","resnet18","2024","accuracy","0.78"
"Controlnet","resnet18","2024","balanced_accuracy","0.7056166056166057"
"Controlnet","resnet18","2024","macro_auc_ovr","0.8948023786912676"
"Controlnet","resnet18","2024","macro_f1","0.7273901808785531"
"Controlnet","resnet18","2024","macro_precision","0.7812824022230518"
"Controlnet","resnet18","2024","macro_recall","0.7056166056166057"
"Controlnet","resnet18","3407","accuracy","0.7533333333333333"
"Controlnet","resnet18","3407","balanced_accuracy","0.6653235653235653"
"Controlnet","resnet18","3407","macro_auc_ovr","0.8979692940804052"
"Controlnet","resnet18","3407","macro_f1","0.6719902846837832"
"Controlnet","resnet18","3407","macro_precision","0.7245799545124377"
"Controlnet","resnet18","3407","macro_recall","0.6653235653235653"
"Controlnet","resnet18","7777","accuracy","0.7266666666666667"
"Controlnet","resnet18","7777","balanced_accuracy","0.6435897435897435"
"Controlnet","resnet18","7777","macro_auc_ovr","0.8563176638176637"
"Controlnet","resnet18","7777","macro_f1","0.6591544030653534"
"Controlnet","resnet18","7777","macro_precision","0.6947270136124626"
"Controlnet","resnet18","7777","macro_recall","0.6435897435897435"
"Controlnet","resnet50","42","accuracy","0.8133333333333334"
"Controlnet","resnet50","42","balanced_accuracy","0.7516483516483516"
"Controlnet","resnet50","42","macro_auc_ovr","0.9053929815040925"
"Controlnet","resnet50","42","macro_f1","0.7713085559427023"
"Controlnet","resnet50","42","macro_precision","0.812037037037037"
"Controlnet","resnet50","42","macro_recall","0.7516483516483516"
"Controlnet","resnet50","123","accuracy","0.8133333333333334"
"Controlnet","resnet50","123","balanced_accuracy","0.7626373626373626"
