"model","metric","group_1","group_2","n","mean_difference","cohen_dz","p_raw","p_wilcoxon","p_holm"
"resnet18","macro_recall","ArSDM","DFMGAN","5","0.02761904761904761","0.8597982710791049","0.12689592929439034","0.1875","1.0"
"resnet18","macro_recall","ArSDM","Derm-T2IM","5","0.005054945054945104","0.10906117165032687","0.8193301658600025","0.8125","1.0"
"resnet18","macro_recall","ArSDM","DreamBooth","5","0.054920634920634925","1.1311233850738185","0.06471498058448422","0.125","1.0"
"resnet18","macro_recall","ArSDM","LesionGen","5","0.01868131868131868","0.293915717824756","0.5469359466894029","0.625","1.0"
"resnet18","macro_recall","ArSDM","Siamese","5","0.03663003663003668","1.1701532474534377","0.05901312397291883","0.125","1.0"
"resnet18","macro_recall","ArSDM","T2I-Adapter","5","0.03028083028083035","1.0595775280681121","0.07688059487059717","0.125","1.0"
"resnet18","macro_recall","ArSDM","baseline","5","0.014481074481074474","0.4000829493922326","0.42156007543251606","0.8125","1.0"
"resnet18","macro_recall","ArSDM","flow","5","0.0018803418803418515","0.0804264726750337","0.8660218635130787","1.0","1.0"
"resnet18","macro_recall","Controlnet","DFMGAN","5","0.004371184371184378","0.079582539593715","0.8674092641839977","0.8125","1.0"
"resnet18","macro_recall","Controlnet","Derm-T2IM","5","-0.01819291819291813","-0.3872207273247775","0.4354156455787062","0.625","1.0"
"resnet18","macro_recall","Controlnet","DreamBooth","5","0.031672771672771695","0.49250898759969486","0.33258677793245106","0.3125","1.0"
"resnet18","macro_recall","Controlnet","LesionGen","5","-0.0045665445665445505","-0.06318281529874185","0.8944775289147324","1.0","1.0"
"resnet18","macro_recall","Controlnet","Siamese","5","0.013382173382173446","0.42940853925029243","0.391335810718626","0.3125","1.0"
"resnet18","macro_recall","Controlnet","T2I-Adapter","5","0.007032967032967119","0.2517642191342326","0.6035185396847915","0.8125","1.0"
"resnet18","macro_recall","Controlnet","baseline","5","-0.008766788766788759","-0.22573906691295323","0.6402612566294543","1.0","1.0"
"resnet18","macro_recall","Controlnet","flow","5","-0.021367521367521382","-0.804867843501237","0.14628276499477663","0.0625","1.0"
"resnet18","macro_recall","DFMGAN","Derm-T2IM","5","-0.022564102564102507","-0.386818578277801","0.4358547784156848","0.8125","1.0"
"resnet18","macro_recall","DFMGAN","DreamBooth","5","0.027301587301587316","0.7904228753143683","0.1518925900080774","0.3125","1.0"
"resnet18","macro_recall","DFMGAN","LesionGen","5","-0.008937728937728928","-0.1999491071923367","0.6779443801109963","0.8125","1.0"
"resnet18","macro_recall","DFMGAN","Siamese","5","0.009010989010989068","0.2732102477995132","0.5742653736388856","0.8125","1.0"
"resnet18","macro_recall","DFMGAN","T2I-Adapter","5","0.002661782661782741","0.08375532361547884","0.8605550797712923","1.0","1.0"
"resnet18","macro_recall","DFMGAN","baseline","5","-0.013137973137973135","-0.40316793267579876","0.41829138745126837","0.625","1.0"
"resnet18","macro_recall","DFMGAN","flow","5","-0.025738705738705757","-0.8273177079230187","0.13799929426524954","0.1875","1.0"
"resnet18","macro_recall","Derm-T2IM","DreamBooth","5","0.04986568986568982","0.9791814016076713","0.09374269549037735","0.125","1.0"
"resnet18","macro_recall","Derm-T2IM","LesionGen","5","0.013626373626373579","0.20319248175466273","0.6731387054754182","0.8125","1.0"
"resnet18","macro_recall","Derm-T2IM","Siamese","5","0.03157509157509157","0.7996739020848099","0.14827401452615668","0.0625","1.0"
"resnet18","macro_recall","Derm-T2IM","T2I-Adapter","5","0.025225885225885248","0.5936198331270576","0.25507665254090217","0.1875","1.0"
"resnet18","macro_recall","Derm-T2IM","baseline","5","0.00942612942612937","0.2298665836988323","0.6343457086312965","1.0","1.0"
"resnet18","macro_recall","Derm-T2IM","flow","5","-0.0031746031746032522","-0.07584898867906414","0.8735539643058088","0.7150006546880893","1.0"
"resnet18","macro_recall","DreamBooth","LesionGen","5","-0.03623931623931624","-1.5442694966409212","0.02598101342448929","0.0625","1.0"
"resnet18","macro_recall","DreamBooth","Siamese","5","-0.01829059829059825","-0.5073255015102778","0.3199934013813984","0.3125","1.0"
"resnet18","macro_recall","DreamBooth","T2I-Adapter","5","-0.024639804639804575","-0.6020978779445622","0.24942947108494218","0.3125","1.0"
"resnet18","macro_recall","DreamBooth","baseline","5","-0.04043956043956045","-0.8776314060167281","0.12121458739700791","0.125","1.0"
"resnet18","macro_recall","DreamBooth","flow","5","-0.05304029304029308","-1.130589654794004","0.06479721285820952","0.125","1.0"
"resnet18","macro_recall","LesionGen","Siamese","5","0.017948717948717996","0.4188875780970441","0.40196189910425345","0.625","1.0"
"resnet18","macro_recall","LesionGen","T2I-Adapter","5","0.01159951159951167","0.2443795091814936","0.6138084985457033","1.0","1.0"
"resnet18","macro_recall","LesionGen","baseline","5","-0.004200244200244207","-0.0780261428605432","0.869969445167232","0.625","1.0"
"resnet18","macro_recall","LesionGen","flow","5","-0.01680097680097683","-0.29901719427756507","0.5403432133794096","0.4375","1.0"
"resnet18","macro_recall","Siamese","T2I-Adapter","5","-0.006349206349206327","-0.9515291208568485","0.10046934666617942","0.1875","1.0"
"resnet18","macro_recall","Siamese","baseline","5","-0.022148962148962205","-1.0501825557595383","0.07866306231046151","0.125","1.0"
"resnet18","macro_recall","Siamese","flow","5","-0.034749694749694825","-2.1181494348498915","0.009061703344328442","0.0625","0.3987149471504514"
"resnet18","macro_recall","T2I-Adapter","baseline","5","-0.015799755799755878","-0.8390083167177507","0.13388653021701347","0.1875","1.0"
"resnet18","macro_recall","T2I-Adapter","flow","5","-0.028400488400488498","-2.576141025272754","0.004505613846767725","0.0625","0.2027526231045476"
"resnet18","macro_recall","baseline","flow","5","-0.012600732600732623","-0.8035156177168624","0.14679841641616742","0.125","1.0"
"resnet50","accuracy","ArSDM","Controlnet","5","-0.016000000000000035","-0.7869910029407465","0.15325877700281587","0.125","1.0"
"resnet50","accuracy","ArSDM","DFMGAN","5","-0.013333333333333374","-0.8164965809277279","0.14192744777405478","0.1875","1.0"
"resnet50","accuracy","ArSDM","Derm-T2IM","5","-0.002666666666666706","-0.13116516715679258","0.7838844433882776","0.4652088184521418","1.0"
"resnet50","accuracy","ArSDM","DreamBooth","5","0.04533333333333334","2.534210374499758","0.004782509480212023","0.0625","0.1865178697282689"
"resnet50","accuracy","ArSDM","LesionGen","5","-0.018666666666666675","-1.2278812270298436","0.05160595781117442","0.125","1.0"
"resnet50","accuracy","ArSDM","Siamese","5","0.0040000000000000036","0.2738612787525838","0.5733922538253544","0.5929800980174267","1.0"
"resnet50","accuracy","ArSDM","T2I-Adapter","5","-0.01733333333333331","-0.9623031732568869","0.09778665378822479","0.125","1.0"
"resnet50","accuracy","ArSDM","baseline","5","-0.03866666666666667","-1.5963974594332229","0.02338299841230723","0.0625","0.7376116804237954"
"resnet50","accuracy","ArSDM","flow","5","-0.024","-1.8467610337532834","0.014499999999999841","0.0625","0.47849999999999476"
"resnet50","accuracy","Controlnet","DFMGAN","5","0.002666666666666662","0.10968169942141617","0.818327415082649","0.7854947471183542","1.0"
"resnet50","accuracy","Controlnet","Derm-T2IM","5","0.01333333333333333","0.8528028654224427","0.12920298463940977","0.10880943004054568","1.0"
"resnet50","accuracy","Controlnet","DreamBooth","5","0.06133333333333337","2.4855788440081783","0.005130258552042721","0.0625","0.1948974188270956"
"resnet50","accuracy","Controlnet","LesionGen","5","-0.0026666666666666393","-0.3508232077228083","0.4766206672728453","0.5929800980174267","1.0"
