model,metric,group_1,group_2,n,mean_difference,cohen_dz,p_raw,p_wilcoxon,p_holm
unet,mDice,A,C,5,-0.041017558679475895,-3.1368170240305626,0.0021756167768928647,0.0625,0.060917269753000214
unet,mDice,A,D,5,-0.03425724374188053,-3.465363247990924,0.001494416585419271,0.0625,0.043338080977158855
unet,mDice,A,E,5,-0.054139514783998345,-5.538853424953628,0.0002442805029698719,0.0625,0.008305537100975645
unet,mDice,A,F,5,-0.048003032979193484,-4.032525996986379,0.0008377340836219084,0.0625,0.026807490675901068
unet,mDice,A,G,5,-0.049609983229375154,-4.266897280218231,0.000673919874528608,0.0625,0.022239355859444063
unet,mDice,A,H,5,-0.05604688599631265,-8.669868756412747,4.1734622414373816e-05,0.0625,0.0015024464069174574
unet,mDice,A,I,5,-0.05776224175652307,-6.396893587095989,0.00013877610851315965,0.0625,0.004857163797960588
unet,mDice,B,C,5,0.00823079742989934,1.209992054898704,0.05378019925868284,0.0625,0.8604831881389254
unet,mDice,B,D,5,0.014991112367494707,1.4656525706526589,0.030578336608222106,0.0625,0.5504100589479979
unet,mDice,B,E,5,-0.004891158674623109,-0.5891996944477924,0.2580701967348135,0.3125,1.0
unet,mDice,B,F,5,0.0012453231301817525,0.14564601540559008,0.760995318875758,0.625,1.0
unet,mDice,B,G,5,-0.0003616271199999188,-0.05276710371937227,0.9117626062509638,1.0,1.0
unet,mDice,B,H,5,-0.00679852988693741,-0.6290154501054275,0.2323027207359188,0.3125,1.0
unet,mDice,B,I,5,-0.008513885647147834,-0.8443768163439415,0.13204234972200274,0.1875,1.0
unet,mDice,C,D,5,0.0067603149375953684,1.0011574395940108,0.08875413680026299,0.125,0.9807286284134338
unet,mDice,C,E,5,-0.013121956104522447,-2.9720949345817704,0.0026612984620413595,0.0625,0.06653246155103398
unet,mDice,C,F,5,-0.006985474299717587,-0.9182516768040495,0.10928345578567063,0.125,1.0
unet,mDice,C,G,5,-0.008592424549899258,-1.9757192563460595,0.011530179754476092,0.0625,0.25218868865489213
unet,mDice,C,H,5,-0.01502932731683675,-2.1034695409940527,0.009284277074997448,0.0625,0.2135383727249413
unet,mDice,C,I,5,-0.016744683077047174,-2.751355278693685,0.0035412397324027576,0.0625,0.08498975357766618
unet,mDice,D,E,5,-0.019882271042117816,-3.5626701486679666,0.0013452735562384135,0.0625,0.040358206687152405
unet,mDice,D,F,5,-0.013745789237312955,-1.2058171544568999,0.054302731533031647,0.125,0.8604831881389254
unet,mDice,D,G,5,-0.015352739487494627,-1.7808474356447774,0.016372463488662448,0.0625,0.32744926977324895
unet,mDice,D,H,5,-0.02178964225443212,-3.902537572083614,0.0009500068802184591,0.0625,0.02945021328677223
unet,mDice,D,I,5,-0.023504998014642543,-3.128832302049265,0.0021964989604537724,0.0625,0.060917269753000214
unet,mDice,E,F,5,0.006136481804804861,0.9346599286516801,0.10483508481660497,0.125,1.0
unet,mDice,E,G,5,0.004529531554623189,1.1947349285340667,0.055718441997842566,0.125,0.8604831881389254
