Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.872604	0.880248	65.750000	59.333333	
0.001000	0.698894	0.829918	70.350000	62.666666	
0.001000	0.662581	0.718421	71.200000	66.666666	
0.001000	0.624219	0.694756	74.100000	70.666666	
0.001000	0.595980	0.622672	75.050000	74.000000	
0.001000	0.571053	0.625499	75.500000	73.333333	
0.001000	0.550871	0.603711	77.000000	76.666667	
0.001000	0.539664	0.620723	77.450000	75.333333	
0.001000	0.526891	0.669219	78.000000	74.666666	
0.001000	0.501667	0.650668	79.700000	74.666667	
0.001000	0.478483	0.611101	79.700000	77.333333	
0.001000	0.479238	0.625688	79.700000	72.666667	
0.001000	0.466371	0.629157	81.450000	76.000000	
0.001000	0.453700	0.601107	81.250000	76.000000	
0.001000	0.423317	0.648155	82.100000	74.666667	
0.000100	0.406586	0.618122	84.250000	77.333333	
0.000100	0.398240	0.615911	83.500000	75.333333	
0.000100	0.410145	0.608888	83.550000	76.000000	
0.000100	0.417545	0.614950	82.800000	76.000000	
0.000100	0.399740	0.616639	83.350000	77.333333	
0.000100	0.398860	0.609459	84.200000	77.333333	
0.000100	0.395978	0.620089	84.750000	77.333333	
0.000100	0.385486	0.615087	84.450000	76.666667	
0.000100	0.382411	0.622255	84.150000	76.666667	
0.000100	0.386171	0.619677	85.050000	76.000000	
0.000010	0.388337	0.614528	84.100000	76.666667	
0.000010	0.371865	0.622323	84.800000	76.000000	
0.000010	0.393904	0.625411	83.900000	76.000000	
0.000010	0.387645	0.619003	84.150000	76.666667	
0.000010	0.382460	0.631087	84.300000	78.000000	
